"R0000100","R0357900","R0358200","R0358300","R0358500","R0358700","R0359500","R0536300","R0536401","R0536402","R1235800","R1482600","R9792900","R9793400","R9793500","R9793600","R9793700","R9793800","R9793900"
6608,0,-4,0,-4,-4,0,1,12,1980,0,2,3,-4,-4,-4,-4,-4,-4
6609,1,-4,0,-4,-4,0,1,1,1982,0,2,2,-4,-4,-4,-4,-4,-4
6610,1,-4,0,-4,-4,0,1,3,1983,0,2,0,-4,-4,-4,-4,-4,-4
6611,1,1,1,0,-4,1,1,7,1980,0,2,-4,-4,-4,-4,-4,-4,-4
6612,0,-4,0,-4,-4,0,1,6,1982,0,2,-4,-4,-4,-4,-4,-4,-4
6613,0,-4,0,-4,-4,0,1,3,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6614,0,-4,0,-4,-4,0,1,10,1982,0,2,-4,-4,-4,-4,-4,-4,-4
6615,1,-4,1,0,-4,0,2,11,1984,0,2,3,-4,-4,-4,-4,360,230
6616,0,-4,0,-4,-4,0,2,8,1981,0,2,-4,-4,-4,-4,-4,-4,-4
6617,0,-4,0,-4,-4,0,2,5,1984,0,2,2,-4,-4,-4,-4,250,300
6618,0,-4,0,-4,-4,0,2,6,1984,0,2,-3,-4,-4,-4,-4,-4,-4
6619,0,-4,0,-4,-4,0,1,6,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6620,0,-4,1,0,-4,0,1,12,1980,0,2,2,-4,-4,-4,-4,370,330
6621,0,-4,0,-4,-4,0,1,8,1982,0,2,2,-4,-4,-4,-4,-4,-4
6622,1,-4,1,1,0,0,1,1,1984,0,2,-3,-4,-4,-4,-4,-4,-4
6623,0,-4,0,-4,-4,0,1,12,1981,0,2,3,-4,-4,-4,-4,310,350
6624,1,-4,1,1,1,0,2,5,1980,0,2,2,-4,-4,-4,-4,-4,-4
6625,0,-4,0,-4,-4,0,1,7,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6626,-1,-4,-1,-4,-4,0,2,3,1980,0,2,3,-4,-4,-4,-4,200,320
6627,0,-4,0,-4,-4,0,2,2,1982,0,2,1,-4,-4,-4,-4,-4,-4
6628,0,-4,0,-4,-4,0,2,5,1983,0,2,-4,-4,-4,-4,-4,-4,-4
6629,0,-4,1,2,0,0,2,5,1982,0,2,-3,-4,-4,-4,-4,-4,-4
6630,0,-4,1,0,-4,0,1,3,1983,0,2,-4,-4,-4,-4,-4,-4,-4
6631,1,0,1,4,1,0,2,10,1980,0,2,2,-4,-4,-4,-4,-4,-4
6632,0,-4,0,-4,-4,0,2,8,1982,0,2,2,-4,-4,-4,-4,-4,-4
6633,0,-4,0,-4,-4,0,2,10,1982,0,2,2,-4,-4,-4,-4,-4,-4
6634,1,-4,1,1,0,0,1,10,1984,0,2,3,-4,-4,-4,-4,-4,-4
6635,0,-4,0,-4,-4,0,2,10,1983,0,2,3,-4,-4,-4,-4,410,450
6636,0,-4,1,0,-4,0,2,1,1982,0,2,4,-4,-4,-4,-4,270,400
6637,1,-4,1,0,-4,0,1,7,1981,0,2,-4,-4,-4,-4,-4,-4,-4
6638,0,-4,1,1,0,0,2,4,1984,0,2,3,-4,-4,-4,-4,370,440
6639,0,-4,0,-4,-4,0,2,12,1983,0,2,-4,-4,-4,-4,-4,-4,-4
6640,0,-4,0,-4,-4,0,1,1,1982,0,2,3,-4,-4,-4,-4,-4,-4
6641,1,-4,1,0,-4,0,1,10,1980,0,2,-4,-4,-4,-4,-4,-4,-4
6642,0,-4,0,-4,-4,0,1,8,1981,0,2,2,-4,-4,-4,-4,-4,-4
6643,0,-4,0,-4,-4,0,1,9,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6644,0,-4,0,-4,-4,0,1,1,1984,0,2,1,-4,-4,-4,-4,-4,-4
6645,1,1,1,3,0,0,2,12,1983,0,2,0,-4,-4,-4,-4,-4,-4
6646,0,-4,0,-4,-4,0,2,2,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6647,0,-4,1,1,0,0,1,6,1983,0,2,-3,-4,-4,-4,-4,-4,-4
6648,0,-4,0,-4,-4,0,2,9,1984,0,2,4,16,16,17,12,280,400
6649,1,-4,1,0,-4,0,2,2,1982,0,2,-3,-4,-4,-4,-4,-4,-4
6650,1,0,1,1,1,0,2,1,1983,0,2,-4,-4,-4,-4,-4,-4,-4
6651,1,-4,1,0,-4,0,2,8,1984,0,2,-3,-4,-4,-4,-4,-4,-4
6652,0,-4,0,-4,-4,0,2,10,1984,0,1,-3,-4,-4,-4,-4,-4,-4
6653,1,1,0,-4,-4,0,2,5,1982,0,2,-4,-4,-4,-4,-4,-4,-4
6654,0,-4,0,-4,-4,0,1,3,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6655,0,-4,0,-4,-4,0,1,1,1984,0,2,-3,-4,-4,-4,-4,-4,-4
6656,0,-4,0,-4,-4,0,1,1,1984,0,2,-3,-4,-4,-4,-4,-4,-4
6657,0,-4,0,-4,-4,0,1,8,1981,0,2,4,-4,-4,-4,-4,-4,-4
6658,0,-4,0,-4,-4,0,1,6,1981,0,2,-3,-4,-4,-4,-4,-4,-4
6659,0,-4,0,-4,-4,0,2,7,1983,0,2,-4,-4,-4,-4,-4,-4,-4
6660,0,-4,1,0,-4,0,2,9,1981,0,2,3,-4,-4,-4,-4,-4,-4
6661,0,-4,0,-4,-4,0,1,6,1983,0,2,-4,-4,-4,-4,-4,-4,-4
6662,0,-4,0,-4,-4,0,1,12,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6663,1,-4,1,0,-4,1,2,7,1980,0,2,-4,-4,-4,-4,-4,-4,-4
6664,1,-4,1,0,-4,0,1,5,1982,0,2,-4,-4,-4,-4,-4,-4,-4
6665,1,3,0,-4,-4,0,2,11,1980,0,3,2,-4,-4,-4,-4,-4,-4
6667,0,-4,0,-4,-4,0,2,8,1981,0,2,-4,-4,-4,-4,-4,-4,-4
6668,1,1,1,2,1,0,1,2,1981,0,2,1,-4,-4,-4,-4,-4,-4
6669,1,-4,1,0,-4,0,1,1,1983,0,2,-4,-4,-4,-4,-4,-4,-4
6670,1,3,1,5,2,1,1,2,1980,0,2,1,-4,-4,-4,-4,-4,-4
6671,0,-4,0,-4,-4,0,2,2,1984,0,2,3,-4,-4,-4,-4,-4,-4
6672,0,-4,1,0,-4,0,1,1,1981,0,2,3,-4,-4,-4,-4,-4,-4
6673,1,-4,1,0,-4,0,2,5,1982,0,2,-4,-4,-4,-4,-4,-4,-4
6674,0,-4,0,-4,-4,0,1,6,1981,0,2,2,-4,-4,-4,-4,-4,-4
6675,0,-4,0,-4,-4,0,1,1,1980,0,2,-4,-4,-4,-4,-4,-4,-4
6676,0,-4,1,2,0,0,1,6,1981,0,2,2,-4,-4,-4,-4,-4,-4
6677,1,1,1,15,15,1,1,5,1980,0,2,1,-4,-4,-4,-4,-4,-4
6678,0,-4,0,-4,-4,0,2,2,1981,0,2,1,-4,-4,-4,-4,-4,-4
6679,0,-4,1,0,-4,0,1,6,1982,0,2,-4,-4,-4,-4,-4,-4,-4
6680,1,-4,1,10,4,0,1,5,1980,0,2,2,-4,-4,-4,-4,-4,-4
6681,1,3,1,2,9,0,1,3,1982,0,2,-4,-4,-4,-4,-4,-4,-4
6682,1,-4,1,0,-4,0,2,3,1980,0,2,1,-4,-4,-4,-4,-4,-4
6683,0,-4,0,-4,-4,0,1,12,1983,0,2,-4,-4,-4,-4,-4,-4,-4
6684,0,-4,1,0,-4,0,1,10,1980,0,2,-3,-4,-4,-4,-4,210,230
6685,0,-4,1,0,-4,0,1,4,1982,0,1,-3,-4,-4,-4,-4,-4,-4
6686,0,-4,0,-4,-4,0,1,3,1984,0,1,2,-4,-4,-4,-4,-4,-4
6687,0,-4,1,0,-4,0,2,2,1980,0,1,-3,-4,-4,-4,-4,-4,-4
6688,0,-4,0,-4,-4,0,2,8,1983,0,1,1,-4,-4,-4,-4,-4,-4
6689,0,-4,0,-4,-4,0,2,11,1983,0,2,-3,-4,-4,-4,-4,-4,-4
6690,1,0,1,0,-4,0,1,11,1981,0,1,-3,-4,-4,-4,-4,-4,-4
6692,0,-4,1,0,-4,0,2,10,1980,0,2,2,-4,-4,-4,-4,-4,-4
6693,1,1,0,-4,-4,0,1,2,1983,0,1,-3,-4,-4,-4,-4,-4,-4
6694,1,-4,1,0,-4,0,1,3,1982,0,2,-4,-4,-4,-4,-4,-4,-4
6695,1,-4,0,-4,-4,0,1,7,1980,0,2,2,-4,-4,-4,-4,-4,-4
6696,0,-4,0,-4,-4,0,2,10,1983,0,2,2,-4,-4,-4,-4,14,46
6697,0,-4,0,-4,-4,0,1,12,1984,0,2,2,-4,-4,-4,-4,-4,-4
6698,0,-4,0,-4,-4,0,2,11,1980,0,2,3,-4,-4,-4,-4,520,510
6699,0,-4,0,-4,-4,0,1,1,1982,0,2,-4,-4,-4,-4,-4,-4,-4
6700,0,-4,0,-4,-4,0,2,9,1982,0,2,1,-4,-4,-4,-4,-4,-4
6701,0,-4,0,-4,-4,0,1,9,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6702,0,-4,1,0,-4,1,1,8,1981,0,2,2,-4,-4,-4,-4,-4,-4
6703,0,-4,1,0,-4,0,1,4,1980,0,2,-4,-4,-4,-4,-4,-4,-4
6704,0,-4,0,-4,-4,0,1,11,1981,0,2,-4,-4,-4,-4,-4,-4,-4
6705,1,6,1,12,7,1,1,8,1982,0,2,-4,-4,-4,-4,-4,-4,-4
6706,0,-4,0,-4,-4,0,2,1,1982,0,2,2,-4,-4,-4,-4,-4,-4
6707,0,-4,1,0,-4,0,2,2,1981,0,2,2,-4,-4,-4,-4,-4,-4
6708,1,-4,0,-4,-4,0,1,2,1982,0,2,2,-4,-4,-4,-4,-4,-4
6709,0,-4,0,-4,-4,0,1,3,1981,0,2,2,-4,-4,-4,-4,-4,-4
6710,0,-4,0,-4,-4,0,1,8,1982,0,2,-4,-4,-4,-4,-4,-4,-4
6711,0,-4,0,-4,-4,0,2,4,1980,0,2,-4,-4,-4,-4,-4,-4,-4
6712,0,-4,0,-4,-4,0,2,3,1983,0,2,-4,-4,-4,-4,-4,-4,-4
6713,0,-4,0,-4,-4,0,2,12,1982,0,2,-3,-4,-4,-4,-4,-4,-4
6714,0,-4,0,-4,-4,0,2,4,1980,0,2,3,-4,-4,-4,-4,270,250
6715,0,-4,1,0,-4,0,1,9,1981,0,2,-3,-4,-4,-4,-4,-4,-4
6716,0,-4,0,-4,-4,0,2,6,1981,0,2,-4,-4,-4,-4,-4,-4,-4
6717,0,-4,1,0,-4,0,1,7,1981,0,2,-4,-4,-4,-4,-4,-4,-4
6718,0,-4,0,-4,-4,0,2,2,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6719,0,-4,0,-4,-4,0,1,1,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6720,1,-4,1,0,-4,0,1,4,1980,0,2,-4,-4,-4,-4,-4,-4,-4
6721,0,-4,0,-4,-4,0,2,6,1981,0,2,3,-4,-4,-4,-4,-4,-4
6722,1,1,0,-4,-4,0,2,9,1980,0,2,2,-4,-4,-4,-4,-4,-4
6723,1,-4,0,-4,-4,0,1,8,1983,0,2,-4,-4,-4,-4,-4,-4,-4
6724,0,-4,0,-4,-4,0,1,9,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6725,0,-4,0,-4,-4,0,2,3,1981,0,2,-4,-4,-4,-4,-4,-4,-4
6726,0,-4,0,-4,-4,0,1,3,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6727,1,-4,1,1,0,0,2,5,1980,0,2,1,-4,-4,-4,-4,-4,-4
6728,0,-4,0,-4,-4,0,1,7,1981,0,2,-4,-4,-4,-4,-4,-4,-4
6729,0,-4,0,-4,-4,0,1,11,1984,0,2,3,-4,-4,-4,-4,-4,-4
6730,0,-4,0,-4,-4,0,2,1,1984,0,2,2,-4,-4,-4,-4,-4,-4
6731,0,-4,0,-4,-4,0,2,5,1981,0,1,4,-4,-4,-4,-4,690,680
6732,0,-4,0,-4,-4,0,1,10,1984,0,1,-4,-4,-4,-4,-4,-4,-4
6733,0,-4,0,-4,-4,0,1,8,1980,0,1,3,-4,-4,-4,-4,-4,-4
6734,0,-4,0,-4,-4,0,1,11,1984,0,2,2,-4,-4,-4,-4,-4,-4
6735,1,1,1,5,0,1,2,12,1981,0,2,-3,-4,-4,-4,-4,-4,-4
6736,0,-4,0,-4,-4,0,2,11,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6737,0,-4,0,-4,-4,0,2,4,1982,0,2,-4,-4,-4,-4,-4,-4,-4
6738,0,-4,0,-4,-4,0,1,12,1980,0,2,4,-4,-4,-4,-4,580,550
6739,1,0,1,1,1,1,1,9,1983,0,2,-4,-4,-4,-4,-4,-4,-4
6740,1,1,0,-4,-4,0,1,7,1980,0,2,2,-4,-4,-4,-4,-4,-4
6741,0,-4,0,-4,-4,0,2,9,1984,0,2,3,-4,-4,-4,-4,-4,-4
6742,0,-4,0,-4,-4,0,1,7,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6743,0,-4,0,-4,-4,0,1,6,1984,0,2,-3,-4,-4,-4,-4,-4,-4
6744,0,-4,0,-4,-4,0,1,4,1981,0,2,3,-4,-4,-4,-4,-4,-4
6745,0,-4,0,-4,-4,0,1,4,1983,0,2,-4,-4,-4,-4,-4,-4,-4
6746,0,-4,0,-4,-4,0,2,1,1984,0,2,3,-4,-4,-4,-4,-4,-4
6747,1,-4,1,2,2,0,1,4,1980,0,2,2,-4,-4,-4,-4,-4,-4
6748,1,1,1,0,-4,1,2,4,1982,0,2,-4,-4,-4,-4,-4,-4,-4
6749,1,1,1,0,-4,0,2,6,1983,0,2,4,-4,-4,-4,-4,-4,-4
6750,0,-4,0,-4,-4,0,2,1,1981,0,2,3,-4,-4,-4,-4,-4,-4
6751,0,-4,0,-4,-4,0,2,3,1983,0,2,3,-4,-4,-4,-4,-4,-4
6752,0,-4,1,0,-4,1,2,7,1980,0,2,3,-4,-4,-4,-4,-4,-4
6753,0,-4,0,-4,-4,0,2,10,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6754,0,-4,0,-4,-4,0,2,9,1981,0,2,-4,-4,-4,-4,-4,-4,-4
6755,0,-4,0,-4,-4,0,1,1,1984,0,2,3,-4,-4,-4,-4,-4,-4
6756,0,-4,0,-4,-4,0,2,4,1984,0,2,5,28,-3,-3,-3,650,660
6757,0,-4,0,-4,-4,0,2,6,1984,0,2,4,-4,-4,-4,-4,580,580
6758,0,-4,0,-4,-4,0,1,10,1981,0,2,3,-4,-4,-4,-4,-4,-4
6759,1,1,1,3,3,0,1,1,1980,0,2,2,-4,-4,-4,-4,-4,-4
6760,1,-4,1,0,-4,0,2,10,1981,0,2,3,-4,-4,-4,-4,460,530
6761,0,-4,0,-4,-4,0,1,1,1983,0,2,-4,-4,-4,-4,-4,-4,-4
6762,0,-4,0,-4,-4,0,1,6,1983,0,2,-4,-4,-4,-4,-4,-4,-4
6763,0,-4,0,-4,-4,0,2,4,1982,0,2,-4,-4,-4,-4,-4,-4,-4
6764,0,-4,1,0,-4,0,1,6,1980,0,2,2,-4,-4,-4,-4,-4,-4
6765,0,-4,0,-4,-4,0,2,4,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6766,0,-4,0,-4,-4,0,2,7,1980,0,2,3,-4,-4,-4,-4,-4,-4
6767,0,-4,0,-4,-4,0,1,4,1983,0,2,3,-4,-4,-4,-4,320,350
6768,0,-4,0,-4,-4,0,1,9,1984,0,2,2,-4,-4,-4,-4,250,260
6769,0,-4,0,-4,-4,0,2,7,1980,0,2,3,-4,-4,-4,-4,480,520
6770,0,-4,0,-4,-4,0,1,6,1983,0,2,-4,-4,-4,-4,-4,-4,-4
6771,0,-4,0,-4,-4,0,2,12,1980,0,2,3,-4,-4,-4,-4,-4,-4
6772,1,-4,0,-4,-4,0,1,5,1983,0,2,2,-4,-4,-4,-4,-4,-4
6773,0,-4,0,-4,-4,0,1,4,1984,0,2,3,-4,-4,-4,-4,420,540
6774,0,-4,0,-4,-4,0,2,8,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6775,1,-4,0,-4,-4,0,2,7,1982,0,2,-3,-4,-4,-4,-4,-4,-4
6776,0,-4,1,0,-4,0,2,11,1981,0,2,3,-4,-4,-4,-4,380,510
6777,0,-4,0,-4,-4,0,2,7,1983,0,2,-4,-4,-4,-4,-4,-4,-4
6778,0,-4,0,-4,-4,0,1,9,1984,0,2,1,-4,-4,-4,-4,-4,-4
6779,1,-4,0,-4,-4,0,1,1,1982,0,2,-4,-4,-4,-4,-4,-4,-4
6780,1,2,1,1,0,1,1,12,1983,0,2,-4,-4,-4,-4,-4,-4,-4
6781,0,-4,0,-4,-4,0,2,9,1981,0,2,3,-4,-4,-4,-4,390,360
6782,0,-4,0,-4,-4,0,2,9,1984,0,2,3,-4,-4,-4,-4,440,570
6783,0,-4,1,0,-4,0,1,9,1980,0,2,1,-4,-4,-4,-4,-4,-4
6784,0,-4,0,-4,-4,0,1,1,1984,0,2,3,-4,-4,-4,-4,-4,-4
6785,0,-4,0,-4,-4,0,2,2,1981,0,2,3,-4,-4,-4,-4,-4,-4
6786,0,-4,0,-4,-4,0,2,10,1982,0,2,3,-4,-4,-4,-4,-4,-4
6787,0,-4,0,-4,-4,0,1,3,1984,0,2,3,-4,-4,-4,-4,-4,-4
6788,1,-4,1,2,0,1,2,7,1981,0,2,2,-4,-4,-4,-4,-4,-4
6789,0,-4,0,-4,-4,0,1,4,1984,0,2,1,-4,-4,-4,-4,-4,-4
6790,0,-4,0,-4,-4,0,1,2,1984,0,2,2,-4,-4,-4,-4,-4,-4
6791,1,-4,1,1,3,0,2,10,1982,0,2,1,-4,-4,-4,-4,-4,-4
6792,0,-4,1,0,-4,0,1,7,1984,0,2,2,-4,-4,-4,-4,-4,-4
6793,1,-4,0,-4,-4,0,2,11,1981,0,2,2,-4,-4,-4,-4,-4,-4
6794,1,-4,1,3,0,0,2,5,1981,0,2,3,-4,-4,-4,-4,-4,-4
6795,0,-4,0,-4,-4,0,2,4,1984,0,2,3,-4,-4,-4,-4,390,430
6796,0,-4,0,-4,-4,0,1,6,1984,0,2,3,-4,-4,-4,-4,-4,-4
6797,0,-4,0,-4,-4,0,1,12,1982,0,1,-4,-4,-4,-4,-4,-4,-4
6798,0,-4,0,-4,-4,0,1,9,1982,0,1,2,-4,-4,-4,-4,430,360
6799,0,-4,1,0,-4,0,2,3,1981,0,2,-4,-4,-4,-4,-4,-4,-4
6800,0,-4,0,-4,-4,0,1,5,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6801,0,-4,0,-4,-4,0,2,11,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6802,0,-4,0,-4,-4,0,1,6,1981,0,2,-4,-4,-4,-4,-4,-4,-4
6803,0,-4,1,1,0,0,2,6,1981,0,2,3,-4,-4,-4,-4,-4,-4
6804,0,-4,0,-4,-4,0,1,4,1984,0,2,2,-4,-4,-4,-4,-4,-4
6805,0,-4,0,-4,-4,0,2,6,1982,0,2,3,-4,-4,-4,-4,-4,-4
6806,0,-4,1,1,0,0,1,2,1981,0,2,-4,-4,-4,-4,-4,-4,-4
6807,0,-4,0,-4,-4,0,2,12,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6808,1,3,1,3,1,1,2,9,1980,0,2,-4,-4,-4,-4,-4,-4,-4
6809,0,-4,0,-4,-4,0,2,3,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6810,1,-4,0,-4,-4,0,2,4,1980,0,2,2,-4,-4,-4,-4,-4,-4
6811,0,-4,0,-4,-4,0,2,1,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6812,0,-4,0,-4,-4,0,1,9,1981,0,2,-4,-4,-4,-4,-4,-4,-4
6813,0,-4,0,-4,-4,0,2,9,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6814,0,-4,0,-4,-4,0,1,11,1981,0,2,2,-4,-4,-4,-4,-4,-4
6815,1,-4,1,0,-4,0,2,2,1981,0,1,3,-4,-4,-4,-4,320,440
6816,1,-4,1,1,0,0,1,11,1982,0,1,-4,-4,-4,-4,-4,-4,-4
6817,0,-4,0,-4,-4,1,2,8,1981,0,2,2,-4,-4,-4,-4,-4,-4
6818,0,-4,1,0,-4,0,2,3,1980,0,2,3,-4,-4,-4,-4,-4,-4
6819,0,-4,0,-4,-4,0,1,11,1981,0,2,3,-4,-4,-4,-4,-4,-4
6820,0,-4,0,-4,-4,0,2,6,1983,0,2,-4,-4,-4,-4,-4,-4,-4
6821,0,-4,0,-4,-4,0,2,8,1982,0,2,-4,-4,-4,-4,-4,-4,-4
6822,0,-4,0,-4,-4,0,2,10,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6823,0,-4,1,0,-4,0,2,10,1982,0,2,-4,-4,-4,-4,-4,-4,-4
6824,0,-4,0,-4,-4,0,1,2,1981,0,2,3,-4,-4,-4,-4,-4,-4
6825,0,-4,0,-4,-4,0,2,10,1983,0,2,-4,-4,-4,-4,-4,-4,-4
6826,0,-4,0,-4,-4,0,1,1,1983,0,2,-4,-4,-4,-4,-4,-4,-4
6827,1,-4,1,5,5,0,1,9,1980,0,2,2,-4,-4,-4,-4,-4,-4
6828,0,-4,0,-4,-4,0,1,9,1981,0,2,2,-4,-4,-4,-4,-4,-4
6829,0,-4,0,-4,-4,0,2,11,1983,0,2,-3,15,11,15,15,-4,-4
6830,0,-4,0,-4,-4,0,1,4,1982,0,2,2,-4,-4,-4,-4,-4,-4
6831,0,-4,0,-4,-4,0,2,10,1984,0,2,3,-4,-4,-4,-4,330,390
6832,1,1,1,2,1,0,2,1,1980,0,2,2,-4,-4,-4,-4,-4,-4
6833,0,-4,0,-4,-4,0,1,12,1980,0,1,1,-4,-4,-4,-4,-4,-4
6834,0,-4,0,-4,-4,0,2,2,1983,0,1,0,-4,-4,-4,-4,-4,-4
6835,0,-4,1,0,-4,0,2,2,1983,0,1,3,-4,-4,-4,-4,-4,-4
6836,0,-4,0,-4,-4,0,1,11,1982,0,1,2,-4,-4,-4,-4,-4,-4
6837,0,-4,0,-4,-4,0,1,1,1982,0,1,2,-4,-4,-4,-4,-4,-4
6838,0,-4,1,2,-2,0,2,2,1981,0,1,-4,-4,-4,-4,-4,-4,-4
6839,0,-4,0,-4,-4,0,2,1,1980,0,1,-4,-4,-4,-4,-4,-4,-4
6840,0,-4,0,-4,-4,0,2,5,1981,0,1,-4,-4,-4,-4,-4,-4,-4
6841,1,-4,1,10,0,0,1,5,1982,0,2,2,-4,-4,-4,-4,-4,-4
6842,0,-4,0,-4,-4,0,2,5,1984,0,2,3,-4,-4,-4,-4,-4,-4
6843,1,-4,0,-4,-4,0,1,1,1980,0,1,1,-4,-4,-4,-4,-4,-4
6844,0,-4,1,0,-4,0,1,9,1983,0,1,0,-4,-4,-4,-4,-4,-4
6845,0,-4,0,-4,-4,0,1,9,1980,0,2,2,-4,-4,-4,-4,-4,-4
6846,0,-4,0,-4,-4,0,1,2,1984,0,1,3,-4,-4,-4,-4,-4,-4
6847,0,-4,0,-4,-4,0,1,2,1984,0,1,3,-4,-4,-4,-4,-4,-4
6848,0,-4,0,-4,-4,0,1,1,1982,0,2,3,-4,-4,-4,-4,-4,-4
6849,0,-4,1,1,0,0,2,5,1980,0,2,-3,-4,-4,-4,-4,-4,-4
6850,0,-4,0,-4,-4,0,1,2,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6851,1,-4,0,-4,-4,0,2,9,1982,0,2,2,-4,-4,-4,-4,-4,-4
6852,0,-4,0,-4,-4,0,2,7,1984,0,2,2,-4,-4,-4,-4,-4,-4
6853,1,-4,1,2,0,0,1,8,1984,0,2,-4,-4,-4,-4,-4,-4,-4
6854,0,-4,0,-4,-4,0,1,10,1983,0,2,3,-4,-4,-4,-4,-4,-4
6855,0,-4,0,-4,-4,0,2,9,1982,0,2,-4,-4,-4,-4,-4,-4,-4
6856,0,-4,0,-4,-4,0,1,5,1982,0,2,2,-4,-4,-4,-4,-4,-4
6857,0,-4,1,0,-4,0,2,11,1981,0,2,-4,-4,-4,-4,-4,-4,-4
6858,0,-4,0,-4,-4,0,2,7,1983,0,2,-4,-4,-4,-4,-4,-4,-4
6859,0,-4,0,-4,-4,0,1,3,1982,0,2,2,-4,-4,-4,-4,-4,-4
6860,0,-4,0,-4,-4,0,1,1,1984,0,2,3,-4,-4,-4,-4,-4,-4
6861,0,-4,0,-4,-4,0,1,1,1981,0,2,-3,-4,-4,-4,-4,-4,-4
6862,0,-4,1,1,0,0,1,2,1984,0,2,2,-4,-4,-4,-4,-4,-4
6863,0,-4,1,4,4,0,1,4,1981,0,1,0,-4,-4,-4,-4,-4,-4
6864,0,-4,0,-4,-4,0,2,11,1980,0,1,-4,-4,-4,-4,-4,-4,-4
6865,1,-4,0,-4,-4,0,1,12,1982,0,1,3,21,20,20,21,-4,-4
6866,1,-4,1,0,-4,0,2,8,1980,0,1,2,19,18,17,22,-4,-4
6867,0,-4,1,0,-4,0,1,1,1984,0,1,-4,-4,-4,-4,-4,-4,-4
6868,1,-4,1,0,-4,0,2,11,1980,0,1,3,18,18,19,13,-4,-4
6869,0,-4,0,-4,-4,0,2,2,1980,0,1,2,15,16,16,13,-4,-4
6870,1,0,0,-4,-4,0,1,12,1982,0,1,2,-4,-4,-4,-4,-4,-4
6871,0,-4,1,0,-4,0,1,3,1984,0,1,3,-4,-4,-4,-4,-4,-4
6872,0,-4,1,0,-4,0,1,8,1982,0,1,-3,-4,-4,-4,-4,-4,-4
6873,1,-4,0,-4,-4,0,1,8,1982,0,1,-4,-4,-4,-4,-4,-4,-4
6874,0,-4,1,0,-4,1,2,7,1981,0,1,3,-4,-4,-4,-4,-4,-4
6875,0,-4,0,-4,-4,0,1,2,1984,0,1,-4,-4,-4,-4,-4,-4,-4
6876,0,-4,1,2,0,0,1,12,1982,0,1,1,-4,-4,-4,-4,-4,-4
6877,0,-4,0,-4,-4,0,1,8,1980,0,1,-4,-4,-4,-4,-4,-4,-4
6878,0,-4,0,-4,-4,0,1,3,1981,0,1,-4,-4,-4,-4,-4,-4,-4
6879,1,2,1,2,0,1,1,11,1980,0,1,1,-4,-4,-4,-4,-4,-4
6880,1,2,1,1,0,1,2,6,1982,0,1,1,-4,-4,-4,-4,-4,-4
6881,0,-4,0,-4,-4,0,2,1,1982,0,1,0,-4,-4,-4,-4,-4,-4
6882,0,-4,0,-4,-4,0,2,2,1983,0,1,-4,-4,-4,-4,-4,-4,-4
6883,0,-4,0,-4,-4,0,2,7,1984,0,1,-4,-4,-4,-4,-4,-4,-4
6884,1,-4,1,0,-4,0,2,11,1980,0,1,3,14,12,17,11,-4,-4
6885,1,-4,0,-4,-4,0,2,11,1980,0,1,3,15,14,14,15,-4,-4
6886,0,-4,0,-4,-4,0,1,1,1981,0,1,-4,-4,-4,-4,-4,-4,-4
6887,0,-4,0,-4,-4,0,1,5,1984,0,1,1,-4,-4,-4,-4,-4,-4
6888,0,-4,0,-4,-4,0,1,10,1981,0,1,3,-4,-4,-4,-4,-4,-4
6889,0,-4,0,-4,-4,0,2,4,1984,0,1,4,-4,-4,-4,-4,470,500
6890,1,-4,1,0,-4,0,2,10,1983,0,1,-4,-4,-4,-4,-4,-4,-4
6891,0,-4,0,-4,-4,0,2,10,1983,0,1,-4,-4,-4,-4,-4,-4,-4
6892,0,-4,0,-4,-4,0,1,12,1982,0,1,1,-4,-4,-4,-4,-4,-4
6893,1,-4,1,2,0,0,2,6,1980,0,1,2,-4,-4,-4,-4,-4,-4
6894,0,-4,0,-4,-4,0,1,2,1984,0,1,-4,-4,-4,-4,-4,-4,-4
6895,0,-4,1,0,-4,0,2,3,1980,0,1,2,-4,-4,-4,-4,-4,-4
